,time,Unnamed: 0,Unnamed: 0.1,date,hour,type,1325A,1326A,1327A,1328A,1329A,1330A,1331A,1332A,1333A,1334A,2423A,2424A,2426A,2427A,2428A,2429A,2430A,2431A,2432A,2433A,2434A,2435A,2436A,2437A,2438A,2439A,2440A,2441A,2443A,2444A,2446A,2447A,2448A,2449A,2450A,2451A,2452A,2453A,2454A,2455A,1839A,1840A,1841A,1842A,1843A,1844A,1845A,1846A,2436A.1,2437A.1,2438A.1
6774,2018101920,20,305,20181019,20,SO2,5.0,7.0,6.0,7.0,6.0,8.0,4.0,9.0,8.0,9.0,7.0,7.0,8.0,3.0,8.0,11.0,21.0,8.0,14.0,25.0,6.0,6.0,7.0,7.0,6.0,9.0,8.0,17.0,7.0,8.0,7.0,7.0,10.0,8.0,11.0,5.0,5.0,6.0,4.0,6.0,8.0,9.0,8.666666666666666,9.0,6.0,10.0,8.0,11.0,7.0,7.0,6.0
6775,2018101921,21,320,20181019,21,SO2,5.0,7.0,6.0,6.0,6.0,7.0,3.5,9.0,8.0,5.0,6.0,6.0,6.0,3.0,8.0,11.0,44.0,8.0,12.0,12.0,6.0,9.0,7.0,6.0,5.0,9.0,8.0,16.0,7.0,8.0,6.0,4.0,9.0,8.0,10.0,5.0,4.0,5.0,4.0,5.0,9.0,9.0,8.333333333333334,9.0,6.0,10.0,9.0,10.0,7.0,6.0,5.0
6776,2018101922,22,335,20181019,22,SO2,4.0,7.0,6.0,7.0,5.0,7.0,3.0,9.0,8.0,5.0,6.0,7.0,6.0,3.0,7.0,13.0,16.0,8.0,11.0,10.0,6.0,14.0,6.0,6.0,3.0,9.0,7.0,16.0,6.0,8.0,7.0,4.0,7.0,6.0,5.0,6.0,4.0,5.0,4.0,6.0,9.0,8.0,8.0,9.0,6.0,11.0,8.0,11.0,6.0,6.0,3.0
6777,2018101923,23,350,20181019,23,SO2,7.0,7.0,6.0,7.0,5.0,7.0,3.0,9.0,8.0,4.0,5.0,6.0,5.0,2.0,8.0,10.0,13.0,7.0,10.0,10.0,7.0,8.0,7.0,6.0,3.0,10.0,7.0,16.0,6.0,8.0,6.0,4.0,6.0,6.0,8.0,5.0,5.0,6.0,4.0,6.0,9.0,9.0,8.0,10.0,8.0,10.0,8.0,12.0,7.0,6.0,3.0
6778,2018102000,0,5,20181020,0,SO2,15.0,7.0,6.0,16.0,5.0,7.0,3.0,9.0,7.333333333333333,5.0,6.0,6.0,5.0,1.0,8.0,9.0,13.0,7.0,12.0,11.0,8.0,8.0,6.0,6.0,2.0,9.0,8.0,17.0,6.0,8.0,5.0,4.0,6.0,5.0,7.0,5.0,5.0,6.0,4.0,5.0,9.0,8.0,8.0,9.0,7.0,10.0,8.0,12.0,6.0,6.0,2.0
6779,2018102001,1,20,20181020,1,SO2,17.0,7.0,6.0,14.0,5.0,7.0,3.0,9.0,6.666666666666667,5.0,6.0,6.0,4.0,3.0,8.0,9.0,11.0,7.0,14.0,11.0,9.0,8.0,6.0,6.0,2.0,9.0,8.0,16.0,6.0,8.0,5.0,4.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,4.0,9.0,8.0,6.0,9.0,6.0,10.0,9.0,12.0,6.0,6.0,2.0
6780,2018102002,2,35,20181020,2,SO2,11.0,7.0,5.0,14.0,5.0,7.0,3.0,9.0,6.0,4.0,5.0,6.0,5.0,3.0,8.0,9.0,11.0,8.0,18.0,23.0,9.0,8.0,7.0,6.0,3.0,9.0,8.0,15.0,6.0,7.0,5.0,5.0,5.0,5.0,7.0,6.0,9.0,5.0,4.0,4.0,9.0,8.0,7.0,10.0,6.0,10.0,9.0,12.0,7.0,6.0,3.0
6781,2018102003,3,50,20181020,3,SO2,9.333333333333334,7.0,6.0,16.0,5.0,10.0,3.0,9.0,5.0,3.0,6.0,17.0,5.0,3.0,8.0,11.0,11.0,8.0,21.0,10.0,7.0,7.0,6.0,6.0,3.0,9.0,8.0,14.0,6.0,9.0,5.0,4.0,5.0,6.0,7.0,6.0,6.0,5.0,4.0,4.0,8.0,8.0,6.0,10.0,6.0,10.0,8.0,12.0,6.0,6.0,3.0
6782,2018102004,4,65,20181020,4,SO2,7.666666666666666,8.0,5.0,15.0,5.0,10.0,3.5,9.0,5.0,3.0,6.0,21.0,5.0,1.0,8.0,10.0,11.0,7.0,21.0,10.0,7.0,8.0,7.0,6.0,2.0,9.0,9.0,13.0,6.0,9.0,5.0,3.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,7.0,8.0,6.0,10.0,6.0,11.0,9.0,12.0,7.0,6.0,2.0
6783,2018102005,5,80,20181020,5,SO2,6.0,7.0,6.0,12.0,6.0,11.0,4.0,9.0,6.0,4.0,5.0,23.0,5.0,3.0,8.0,10.0,11.0,7.0,20.0,12.0,31.0,11.0,6.0,6.0,1.0,9.0,9.0,16.0,7.0,10.0,5.0,3.0,4.0,5.0,6.0,5.0,4.0,6.0,4.0,5.0,8.0,8.0,6.0,10.0,6.0,11.0,12.0,12.0,6.0,6.0,1.0
6784,2018102006,6,95,20181020,6,SO2,5.0,7.0,6.5,8.0,7.0,10.0,5.166666666666667,9.0,8.0,5.0,6.0,6.0,5.0,3.0,8.0,11.0,14.0,7.0,21.0,12.0,22.0,13.0,7.0,6.0,2.0,11.0,9.0,14.0,7.0,10.0,5.0,2.0,4.0,5.0,7.0,5.0,4.0,6.0,4.0,5.0,8.0,9.0,7.0,9.0,6.0,12.0,18.0,13.0,7.0,6.0,2.0
6785,2018102007,7,110,20181020,7,SO2,5.0,7.0,7.0,8.0,6.0,9.0,6.333333333333334,9.0,8.0,5.0,6.0,6.0,8.0,1.0,8.0,12.0,10.0,9.0,22.0,12.0,13.0,10.0,6.0,6.0,2.0,10.0,9.0,14.0,7.0,8.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,8.0,7.0,9.0,7.0,10.0,6.0,15.0,23.0,12.0,6.0,6.0,2.0
6786,2018102008,8,125,20181020,8,SO2,5.0,7.0,8.0,8.0,6.0,9.0,7.5,9.0,9.0,5.0,6.0,6.0,13.0,1.0,9.0,15.0,14.0,9.0,23.0,12.0,13.0,10.0,8.0,7.0,3.0,10.0,9.0,16.0,9.0,7.0,5.0,2.0,5.0,5.0,6.0,6.0,5.0,7.0,3.0,9.0,7.0,9.0,7.0,10.0,7.0,15.0,16.0,14.0,8.0,7.0,3.0
6787,2018102009,9,140,20181020,9,SO2,6.0,8.0,8.0,8.0,8.0,8.0,8.666666666666668,9.0,8.0,5.0,6.0,17.0,6.0,10.0,11.0,19.0,13.0,10.0,19.0,12.0,11.0,10.0,9.0,7.0,4.0,10.0,10.0,17.0,9.0,8.0,5.0,1.0,4.0,5.0,6.0,7.0,5.0,7.0,5.0,6.0,9.0,9.0,7.0,10.0,6.0,15.0,19.0,14.0,9.0,7.0,4.0
6788,2018102010,10,155,20181020,10,SO2,8.0,10.0,10.0,8.0,16.0,9.0,9.833333333333334,9.0,10.0,4.0,11.0,9.0,13.0,7.0,12.0,20.0,16.0,10.0,14.0,13.0,10.0,10.0,13.0,6.0,9.0,11.0,10.0,18.0,9.0,8.0,6.0,2.0,4.0,5.0,6.0,7.0,7.0,7.0,5.0,5.0,9.0,10.0,8.0,11.0,6.0,18.0,18.0,16.0,13.0,6.0,9.0
6789,2018102011,11,170,20181020,11,SO2,5.0,10.0,15.0,10.0,17.0,14.0,11.0,9.0,12.0,4.0,28.0,8.0,14.0,4.0,12.0,15.0,20.0,9.0,15.0,15.0,15.0,11.0,12.0,6.0,21.0,12.0,10.0,18.0,8.0,10.0,5.0,4.0,5.0,5.0,6.0,8.0,6.0,8.0,5.0,4.0,8.0,9.0,8.0,11.0,6.0,18.0,18.0,17.0,12.0,6.0,21.0
6790,2018102012,12,185,20181020,12,SO2,6.0,9.0,15.0,9.0,13.0,14.0,6.0,9.0,14.0,4.0,8.0,6.0,13.0,2.0,12.0,10.0,14.0,9.0,16.0,16.0,20.0,12.0,8.0,7.0,10.0,13.0,12.0,18.0,7.0,9.0,7.0,3.0,5.0,5.0,5.0,8.0,6.0,8.0,5.0,3.0,8.0,10.0,8.0,10.0,7.0,15.0,21.0,17.0,8.0,7.0,10.0
6791,2018102013,13,200,20181020,13,SO2,7.0,10.0,18.0,9.0,12.0,9.0,9.5,9.0,14.0,5.0,10.0,6.0,8.0,1.0,11.0,10.0,12.0,10.0,15.0,15.0,14.0,12.0,9.0,7.0,6.0,13.0,11.0,18.0,8.0,8.0,11.0,3.0,4.0,5.0,5.0,9.0,7.0,8.0,4.0,3.0,8.0,9.0,8.0,10.0,7.0,16.0,18.0,15.0,9.0,7.0,6.0
6792,2018102014,14,215,20181020,14,SO2,7.0,13.0,23.0,11.0,9.0,8.0,13.0,9.0,15.0,4.0,12.0,7.0,7.5,9.0,11.0,10.0,13.0,10.0,14.0,15.0,12.0,10.0,10.0,7.0,10.0,13.0,13.0,20.0,7.0,8.0,8.0,3.0,4.0,5.0,5.0,8.0,6.0,8.0,4.0,8.0,7.0,9.0,7.0,10.0,7.0,14.0,14.0,15.0,10.0,7.0,10.0
6793,2018102015,15,230,20181020,15,SO2,7.0,15.0,17.0,14.0,9.0,8.0,10.0,9.0,17.0,5.0,8.0,6.0,7.0,3.0,11.0,10.0,22.0,11.0,17.0,14.0,11.0,10.0,9.0,6.0,12.0,12.0,12.0,19.0,7.0,10.0,7.0,3.0,3.0,4.0,7.0,8.0,7.0,8.0,4.0,9.0,8.0,9.0,7.0,10.0,7.0,13.0,12.0,15.0,9.0,6.0,12.0
6794,2018102016,16,245,20181020,16,SO2,8.0,13.0,12.0,12.0,8.0,11.0,8.0,9.0,10.0,6.0,8.0,9.0,6.5,4.0,11.0,10.0,17.0,11.0,17.0,14.0,12.0,11.0,8.0,6.0,11.0,12.0,11.0,20.0,7.0,9.0,7.0,4.0,3.0,4.0,5.0,8.0,7.0,9.0,5.0,6.0,9.0,8.0,7.0,10.0,6.0,12.0,12.0,14.0,8.0,6.0,11.0
6795,2018102017,17,260,20181020,17,SO2,9.0,12.0,9.0,12.0,8.0,11.0,7.0,9.0,8.0,5.0,6.0,7.0,6.0,2.0,10.0,10.0,12.5,10.0,16.0,14.0,12.0,11.0,8.0,7.0,6.0,12.0,11.0,22.0,7.0,9.0,7.0,2.0,5.0,5.0,6.0,8.0,7.0,8.0,5.0,5.0,8.0,9.0,8.0,10.0,6.0,12.0,12.0,14.0,8.0,7.0,6.0
6796,2018102018,18,275,20181020,18,SO2,6.0,11.0,8.0,10.0,8.0,9.0,6.0,9.0,8.0,5.0,6.0,6.0,5.0,3.0,9.0,10.0,8.0,8.0,20.0,24.0,11.0,11.0,8.0,6.0,3.0,12.0,11.0,16.0,7.0,9.0,5.0,1.0,5.0,5.0,6.0,8.0,9.0,8.0,5.0,5.0,7.0,8.0,7.0,10.0,6.0,12.0,11.0,14.0,8.0,6.0,3.0
6797,2018102019,19,290,20181020,19,SO2,7.0,9.0,8.0,9.0,8.0,9.0,5.0,9.0,7.0,7.0,6.0,6.0,7.0,3.0,8.0,9.0,11.0,8.0,15.0,17.0,12.0,11.0,8.0,5.0,3.0,12.0,12.0,15.0,7.0,8.0,5.0,2.0,5.0,5.0,4.0,8.0,7.0,7.0,5.0,5.0,7.0,8.0,7.0,10.0,6.0,12.0,9.0,13.0,8.0,5.0,3.0
6798,2018102020,20,305,20181020,20,SO2,5.0,8.0,7.0,8.0,6.0,8.0,4.0,9.0,6.0,5.0,6.0,6.0,5.0,1.0,8.0,10.0,19.0,7.0,12.0,16.0,13.0,13.0,7.0,7.0,2.0,12.0,12.0,18.0,8.0,9.0,5.0,2.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,8.0,6.0,10.0,6.0,11.0,8.0,13.0,7.0,7.0,2.0
6799,2018102021,21,320,20181020,21,SO2,5.0,7.0,6.0,8.0,6.0,8.0,4.0,9.0,6.0,5.0,6.0,6.0,5.0,1.0,9.0,13.0,23.0,7.0,13.0,17.0,9.0,23.0,7.0,7.0,3.0,11.0,11.0,14.0,8.0,9.0,5.0,2.0,5.0,5.0,5.0,6.0,5.0,7.0,5.0,6.0,8.0,8.0,6.0,10.0,6.0,11.0,9.0,12.0,7.0,7.0,3.0
6800,2018102022,22,335,20181020,22,SO2,5.0,7.0,6.0,8.0,6.0,8.0,4.0,9.0,6.0,5.0,6.0,6.0,4.0,1.0,8.0,12.0,12.0,7.0,15.0,17.0,8.0,11.0,7.0,7.0,4.0,10.0,8.0,15.0,7.0,9.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,8.0,8.0,7.0,10.0,6.0,10.0,8.0,12.0,7.0,7.0,4.0
6801,2018102023,23,350,20181020,23,SO2,5.0,7.0,6.0,7.0,6.0,7.0,3.0,9.0,6.0,4.0,6.0,6.0,4.0,1.0,8.0,11.0,14.0,7.0,10.0,18.0,7.0,8.0,7.0,7.0,4.0,9.0,8.0,16.0,7.0,10.0,5.0,1.0,5.0,5.0,8.0,5.0,4.0,5.0,4.0,6.0,6.0,8.0,6.0,10.0,6.0,10.0,8.0,12.0,7.0,7.0,4.0
6802,2018102100,0,5,20181021,0,SO2,5.0,7.0,6.0,7.0,6.0,7.0,3.0,9.0,6.0,3.0,6.0,8.0,4.0,1.0,9.0,8.0,10.0,7.0,10.0,41.0,8.0,9.0,8.0,5.0,4.0,9.0,8.0,17.0,7.0,10.0,5.0,5.0,5.0,5.0,9.0,5.0,4.0,5.0,4.0,6.0,7.0,8.0,6.0,10.0,6.0,10.0,8.0,10.0,8.0,5.0,4.0
6803,2018102101,1,20,20181021,1,SO2,4.0,7.0,6.0,7.0,6.0,7.0,3.0,9.0,5.0,4.0,6.0,8.0,5.0,2.5,8.0,7.0,7.0,8.0,15.0,17.0,8.0,11.0,7.0,6.0,4.0,9.0,7.0,16.0,6.0,8.0,8.0,3.0,5.0,5.0,7.0,4.0,4.0,6.0,5.0,4.0,8.0,8.0,6.0,10.0,6.0,9.0,8.0,10.0,7.0,6.0,4.0
6804,2018102102,2,35,20181021,2,SO2,4.0,7.0,5.0,7.0,5.0,7.0,3.0,9.0,5.0,7.0,6.0,6.0,5.0,4.0,8.0,8.0,10.0,7.0,14.0,19.0,8.0,9.0,7.0,6.0,4.0,8.0,8.0,15.0,7.0,8.0,8.0,3.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,8.0,8.0,6.0,10.0,6.0,9.0,7.0,11.0,7.0,6.0,4.0
6805,2018102103,3,50,20181021,3,SO2,4.0,6.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,5.0,6.0,6.0,7.0,5.0,8.0,8.0,7.0,8.0,16.0,37.0,8.0,9.0,7.0,7.0,4.0,8.0,8.0,13.0,6.0,8.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,7.0,4.0,3.0,8.0,8.0,6.0,10.0,6.0,9.0,8.0,11.0,7.0,7.0,4.0
6806,2018102104,4,65,20181021,4,SO2,4.0,6.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,5.0,7.0,6.0,6.0,5.0,8.0,7.0,7.0,8.0,15.0,58.0,8.0,8.0,7.0,6.0,6.0,8.0,8.0,13.0,6.0,9.0,5.0,3.0,5.0,5.0,6.0,5.0,5.0,8.0,4.0,2.0,7.0,8.0,6.0,10.0,6.0,10.0,8.0,11.0,7.0,6.0,6.0
6807,2018102105,5,80,20181021,5,SO2,4.0,6.0,5.0,6.0,5.0,6.0,4.0,9.0,5.0,5.0,6.0,6.0,5.0,4.0,8.0,6.0,7.0,7.0,18.0,55.0,12.0,10.0,7.0,6.0,4.0,9.0,9.0,12.0,5.0,8.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,2.0,8.0,8.0,6.0,10.0,6.0,10.0,9.0,11.0,7.0,6.0,4.0
6808,2018102106,6,95,20181021,6,SO2,4.0,6.0,6.0,6.0,5.0,6.0,4.0,9.0,5.0,5.0,11.0,6.0,5.0,5.0,8.0,7.0,7.0,13.0,19.0,25.0,13.0,11.0,7.0,6.0,3.0,11.0,10.0,14.0,6.0,10.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,7.0,8.0,8.0,6.0,10.0,6.0,12.0,12.0,11.0,7.0,6.0,3.0
6809,2018102107,7,110,20181021,7,SO2,4.0,6.0,6.0,7.0,5.0,6.0,4.0,9.0,5.0,5.0,8.0,6.0,5.0,6.0,8.0,7.0,8.0,23.0,16.0,15.0,13.0,7.0,7.0,6.0,3.0,11.0,10.0,15.0,6.0,9.0,5.0,3.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,7.0,8.0,9.0,7.0,10.0,6.0,12.0,17.0,12.0,7.0,6.0,3.0
6810,2018102108,8,125,20181021,8,SO2,4.0,7.0,5.0,6.0,6.0,7.0,4.0,9.0,5.0,5.0,10.0,7.0,4.5,5.0,8.0,8.0,7.0,19.0,14.0,12.0,15.0,8.0,7.0,7.0,3.0,12.0,12.0,15.0,6.0,8.0,6.0,1.0,6.0,6.0,7.0,5.0,5.0,6.0,4.0,8.0,8.0,9.0,7.0,10.0,7.0,12.0,14.0,12.0,7.0,7.0,3.0
6811,2018102109,9,140,20181021,9,SO2,4.0,7.0,6.0,7.0,5.0,7.0,4.0,9.0,5.5,4.0,9.0,6.0,4.0,8.0,7.0,8.0,7.0,16.0,17.0,13.0,14.0,9.0,7.0,6.0,5.0,11.0,11.0,14.0,7.0,9.0,6.0,4.0,6.0,6.0,8.0,5.0,5.0,7.0,5.0,8.0,8.0,9.0,7.0,10.0,6.0,12.0,12.0,12.0,7.0,6.0,5.0
6812,2018102110,10,155,20181021,10,SO2,4.0,7.0,6.0,7.0,6.0,7.0,3.75,9.0,6.0,3.0,6.0,6.0,4.0,5.0,8.0,8.0,7.0,24.0,20.0,16.0,12.0,9.0,7.0,6.0,2.0,11.0,11.0,16.0,7.0,10.0,5.0,3.0,6.0,6.0,7.0,5.0,5.0,8.0,5.0,6.0,8.0,9.0,7.0,10.0,7.0,12.0,12.0,11.0,7.0,6.0,2.0
6813,2018102111,11,170,20181021,11,SO2,4.0,6.666666666666667,6.0,7.0,5.666666666666667,7.333333333333333,3.5,9.0,5.666666666666667,3.6666666666666665,6.0,6.0,4.0,5.0,8.0,8.0,7.0,21.0,18.333333333333332,14.0,12.0,9.0,7.0,6.0,2.6666666666666665,11.333333333333334,11.0,17.333333333333332,7.0,9.333333333333334,5.333333333333333,3.3333333333333335,5.666666666666667,5.666666666666667,7.333333333333333,5.333333333333333,5.0,7.666666666666667,5.0,6.666666666666667,7.666666666666667,9.0,7.0,10.0,7.0,12.0,12.666666666666666,11.333333333333334,7.0,6.0,2.6666666666666665
6814,2018102112,12,185,20181021,12,SO2,4.0,6.333333333333333,6.0,7.0,5.333333333333333,7.666666666666667,3.25,9.0,5.333333333333333,4.333333333333333,6.0,6.0,4.0,5.0,8.0,8.0,7.0,18.0,16.666666666666668,12.0,12.0,9.0,7.0,6.0,3.333333333333333,11.666666666666666,11.0,18.666666666666668,7.0,8.666666666666666,5.666666666666667,3.6666666666666665,5.333333333333333,5.333333333333333,7.666666666666667,5.666666666666667,5.0,7.333333333333333,5.0,7.333333333333333,7.333333333333333,9.0,7.0,10.0,7.0,12.0,13.333333333333334,11.666666666666666,7.0,6.0,3.333333333333333
6815,2018102113,13,200,20181021,13,SO2,4.0,6.0,6.0,7.0,5.0,8.0,3.0,9.0,5.0,5.0,6.0,6.0,4.0,5.0,8.0,8.0,7.0,15.0,15.0,10.0,12.0,9.0,7.0,6.0,4.0,12.0,11.0,20.0,7.0,8.0,6.0,4.0,5.0,5.0,8.0,6.0,5.0,7.0,5.0,8.0,7.0,9.0,7.0,10.0,7.0,12.0,14.0,12.0,7.0,6.0,4.0
6816,2018102114,14,215,20181021,14,SO2,4.0,7.0,6.0,8.0,5.0,8.0,3.0,9.0,5.0,5.0,6.0,7.0,5.0,5.0,8.0,8.0,6.0,14.0,15.0,10.0,16.0,9.0,7.0,6.0,4.0,12.0,11.0,19.0,7.0,8.0,6.0,2.0,5.0,5.0,6.0,6.0,5.0,7.0,5.0,8.0,7.0,9.0,7.0,10.0,6.0,12.0,12.0,12.0,7.0,6.0,4.0
6817,2018102115,15,230,20181021,15,SO2,4.0,7.0,6.0,7.0,5.0,8.0,4.0,9.0,5.0,4.0,5.0,6.0,6.0,6.0,8.0,9.0,6.0,30.0,14.0,10.0,12.0,10.0,8.0,6.0,4.0,10.0,9.0,18.0,6.0,8.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,7.0,5.0,4.0,7.0,9.0,7.0,10.0,7.0,11.0,10.0,12.0,8.0,6.0,4.0
6818,2018102116,16,245,20181021,16,SO2,3.0,7.0,6.0,7.0,5.0,7.0,3.0,9.0,4.0,4.0,5.25,6.0,5.0,11.0,8.0,11.0,6.0,29.0,14.0,9.0,10.0,10.0,7.0,6.0,5.0,10.0,9.25,16.0,6.0,9.0,5.0,2.0,5.0,5.0,6.0,5.0,5.0,7.0,5.0,4.0,7.0,9.0,7.0,11.0,7.0,10.0,10.0,12.0,7.0,6.0,5.0
6819,2018102117,17,260,20181021,17,SO2,3.3333333333333335,7.0,5.666666666666667,6.666666666666667,5.0,6.666666666666667,3.0,9.0,4.333333333333333,4.333333333333333,5.5,5.666666666666667,5.333333333333333,9.333333333333334,8.0,10.333333333333334,6.666666666666667,23.666666666666668,13.0,9.333333333333334,11.666666666666666,8.666666666666666,7.0,6.0,4.333333333333333,10.333333333333334,9.5,17.666666666666668,6.0,8.666666666666666,5.0,2.0,5.0,5.0,6.666666666666667,5.333333333333333,5.0,7.0,5.0,4.666666666666667,7.666666666666667,9.0,7.0,9.333333333333334,7.0,10.666666666666666,10.333333333333334,12.0,7.0,6.0,4.333333333333333
6820,2018102118,18,275,20181021,18,SO2,3.6666666666666665,7.0,5.333333333333333,6.333333333333333,5.0,6.333333333333333,3.0,9.0,4.666666666666667,4.666666666666667,5.75,5.333333333333333,5.666666666666667,7.666666666666666,8.0,9.666666666666666,7.333333333333333,18.333333333333336,12.0,9.666666666666666,13.333333333333334,7.333333333333334,7.0,6.0,3.666666666666667,10.666666666666666,9.75,19.333333333333332,6.0,8.333333333333334,5.0,2.0,5.0,5.0,7.333333333333333,5.666666666666667,5.0,7.0,5.0,5.333333333333333,8.333333333333334,9.0,7.0,7.666666666666666,7.0,11.333333333333334,10.666666666666666,12.0,7.0,6.0,3.666666666666667
6821,2018102119,19,290,20181021,19,SO2,4.0,7.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,5.0,6.0,5.0,6.0,6.0,8.0,9.0,8.0,13.0,11.0,10.0,15.0,6.0,7.0,6.0,3.0,11.0,10.0,21.0,6.0,8.0,5.0,2.0,5.0,5.0,8.0,6.0,5.0,7.0,5.0,6.0,9.0,9.0,7.0,6.0,7.0,12.0,11.0,12.0,7.0,6.0,3.0
6822,2018102120,20,305,20181021,20,SO2,4.0,7.0,5.0,6.0,5.0,7.0,3.0,9.0,5.0,4.0,5.0,6.0,7.0,6.0,7.0,10.0,22.0,9.0,19.0,10.0,9.0,5.0,7.0,5.0,2.0,11.0,9.0,21.0,6.0,9.0,5.0,3.0,5.0,5.0,7.0,6.0,5.0,8.0,5.0,7.0,8.0,9.0,7.0,9.0,7.0,13.0,11.0,12.0,7.0,5.0,2.0
6823,2018102121,21,320,20181021,21,SO2,4.0,7.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,3.0,6.0,7.0,7.0,6.0,8.0,10.0,14.0,8.0,20.0,13.0,7.0,6.0,7.0,5.0,1.0,10.0,8.0,18.0,5.0,7.0,4.0,2.0,5.0,5.0,6.0,5.0,6.0,8.0,4.0,8.0,7.0,9.0,7.0,9.0,6.0,14.0,10.0,13.0,7.0,5.0,1.0
6824,2018102122,22,335,20181021,22,SO2,4.0,7.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,3.0,6.0,6.0,8.0,6.0,7.0,10.0,12.0,8.0,20.0,23.0,7.0,6.0,7.0,6.0,2.0,10.0,8.0,16.0,5.0,9.0,5.0,3.0,4.0,5.0,6.0,6.0,6.0,9.0,4.0,9.0,7.0,9.0,8.0,9.0,6.0,14.0,11.0,13.0,7.0,6.0,2.0
6825,2018102123,23,350,20181021,23,SO2,4.0,7.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,3.0,6.0,6.0,6.0,7.0,7.0,10.0,10.0,10.0,15.0,15.0,15.0,6.0,8.0,7.0,3.0,10.0,8.0,22.0,5.0,10.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,8.0,4.0,9.0,7.0,9.0,8.0,10.0,6.0,14.0,9.0,12.0,8.0,7.0,3.0
6826,2018102200,0,5,20181022,0,SO2,4.0,7.0,6.0,6.0,5.0,6.0,3.0,9.0,5.0,2.0,6.0,6.0,6.0,6.0,8.0,8.0,9.0,9.0,23.0,10.0,14.0,8.0,7.0,12.0,3.0,10.0,8.0,19.0,6.0,8.0,5.0,2.0,4.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,8.0,9.0,8.0,10.0,6.0,12.0,9.0,13.0,7.0,12.0,3.0
6827,2018102201,1,20,20181022,1,SO2,3.0,6.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,3.0,6.0,6.0,5.0,5.0,7.0,9.0,8.0,9.0,14.0,9.0,17.0,8.0,7.0,6.0,1.0,10.0,8.0,17.0,6.0,8.0,4.0,2.0,5.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,8.0,8.0,8.0,10.0,6.0,12.0,11.0,12.0,7.0,6.0,1.0
6828,2018102202,2,35,20181022,2,SO2,3.0,6.0,5.0,6.0,5.0,6.0,2.0,9.0,5.0,3.0,6.0,5.0,4.0,5.0,8.0,8.0,8.0,8.0,16.0,14.0,8.0,6.0,7.0,10.0,2.0,9.0,7.0,15.0,7.0,10.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,8.0,9.0,8.0,10.0,6.0,12.0,10.0,12.0,7.0,10.0,2.0
6829,2018102203,3,50,20181022,3,SO2,3.0,6.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,3.0,8.0,7.0,4.0,5.0,7.0,8.0,10.0,10.0,16.0,11.0,8.0,5.0,7.0,14.0,2.0,10.0,8.0,14.0,7.0,10.0,5.0,2.0,5.0,7.0,5.0,6.0,6.0,7.0,4.0,6.0,8.0,8.0,7.0,10.0,6.0,13.0,14.0,12.0,7.0,14.0,2.0
6830,2018102204,4,65,20181022,4,SO2,4.0,6.0,6.0,7.0,5.0,6.0,3.0,9.0,5.0,3.0,11.0,6.0,5.0,6.0,7.0,10.0,9.0,11.0,13.0,12.0,9.0,7.0,7.0,8.0,2.0,10.0,8.0,18.0,7.0,8.0,5.0,2.0,4.0,6.0,7.0,7.0,5.5,8.0,5.0,5.0,7.0,8.0,7.0,10.0,6.0,21.0,15.0,13.0,7.0,8.0,2.0
6831,2018102205,5,80,20181022,5,SO2,4.0,7.0,5.0,6.0,5.0,6.0,3.0,9.0,5.0,4.0,14.0,6.0,5.0,6.0,8.0,10.0,10.0,12.0,19.0,13.0,7.0,6.0,7.0,21.0,2.0,10.0,10.0,19.0,7.0,9.0,5.0,4.0,5.0,6.0,7.0,5.0,5.0,8.0,4.0,6.0,7.0,9.0,7.0,9.0,7.0,19.0,12.0,14.0,7.0,21.0,2.0
